compound,SMILES
503612768,C1CCN(C(=O)C1)C2=CC=C(C=C2)N3CCC4=C(C3=O)N(N=C4C(=O)N)C5=CC=C(C=C5)O
503626128,C1COCCN1C2=CC=C(C=C2)N=CC3=C(NC4=CC=CC=C43)O
504394574,CC1=CC(=C(C=C1)C(C)C)OC(=O)/C=C/C2=CC(=C(C(=C2)OC)OC)OC
504409716,CCCCCCCCCCC(CO)OCC(C)O
505084322,CC(=O)N(CC1=C(C=CC(=C1)OC)O[11CH3])C2=C(C=CC(=C2)F)OC3=CC=CC=C3
505084413,CC(=O)N(CC1=C(C=CC(=C1)OC)OCCF)C2=C(C=CC(=C2)F)OC3=CC=CC=C3
505084424,CC(=O)N(CC1=C(C=CC(=C1)OC)OCC[18F])C2=C(C=CC(=C2)F)OC3=CC=CC=C3
506433256,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@H]3CSSC[C@H]4C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N5CCC[C@H]5C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N4)CC6=CC=C(C=C6)O)CC7=CC=CC=C7)CC(C)C)C(C)C)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]8CCCN8C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC3=O)[C@@H](C)CC)C)CC9=CC=CC=C9)CC2=CC=CC=C2)CCCNC(=N)N)CC2=CNC3=CC=CC=C32)C)CC2=CC=CC=C2)CC(=O)O)C)C(C)C)CCCCN)CCCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC(C)C)CC(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)N)C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)O)CC1=CC=C(C=C1)O)CCC(=O)O)CCCNC(=N)N)CCC(=O)O)CCCCN)CCC(=O)O)CO)CC1=CC=C(C=C1)O)CC1=CC=CC=C1)CCCCN)CC(=O)N)CC(=O)N)CCC(=O)N)CCCNC(=N)N)C(C)C
507241829,C1=CC=C(C(=C1)C2=C(C=CC=C2Br)Br)Br
507453567,CCCCCCCCCCCCCCCC(=O)OC1=C(C=C(C=C1O)[C@@H]2[C@@H](CC3=C(C=C(C=C3O2)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O
508172245,C1CN(CCN(CCN(CCN1CC(=O)NCCCC[C@@H](C(=O)O)N)CC(=O)O)CC(=O)O)CC(=O)O
508233747,CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C
508233952,CC1=CC=C(C=C1)SC2=CC=CC=C2C3CCNCC3
509083776,CN1C(=O)N(C(=O)[C@]12CN(C[C@H]2C3=CC=C(C=C3)C#N)CC4=CC(=CS4)C(=O)O)C5=CC(=CC(=C5)Cl)Cl
509088691,C1=CC=C(C=C1)COC2=CC(=CC=C2)SC3=CC(=C(C=C3)CCC(CO)(CO)N)Cl.Cl
509092164,C1=CC=C(C=C1)COC2=CC(=CC=C2)SC3=CC(=C(C=C3)CCC(CO)(CO)N)Cl
509118030,CN(C)C1=NC(=NC2=CC=CC=C21)NC3CCC(CC3)NC(=O)C4=CC(=C(C=C4)F)F
509145828,CN(C)C1=NC(=NC2=CC=CC=C21)NC3CCC(CC3)NCCC4=C(C=C(C=C4)Br)OC(F)(F)F
509146285,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C.CC(=O)NC1=CC=C(C=C1)O.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
510732840,CN(C)C1=NC(=NC2=CC=CC=C21)NC3CCC(CC3)NCCC4=C(C=C(C=C4)Br)OC(F)(F)F.Cl.Cl
510733978,CN(C)C1=NC(=NC2=CC=CC=C21)NC3CCC(CC3)NC(=O)C4=CC(=C(C=C4)F)F.Cl
511272610,C[C@H](CSC[C@@H](C(=O)O)N)N=C(C)N
511296881,CC1=CC=C(C=C1)C2=CN3C4=C(CCCC4)SC3=N2.Br
511520379,CCCCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(CO)O.[Cl-]
512784939,C[C@H](C1=CC=CC=C1)NC(=O)[C@@H](CC(=O)N2CCC(CC2)N3CCCCC3)N4[C@@H]([C@@H](C4=O)N5C(COC5=O)C6=CC=CC=C6)/C=C/C7=CC=CC=C7
514172760,CSC1=CC=C(C=C1)C(=O)C2=C3C(=CC(=C2)CC(=O)[O-])C=CO3.[Na+]
514222447,C1=CC(=CC(=C1)N2C=NC=N2)N3C=NC=N3
514797967,C1=C(C(=O)NC=C1Cl)F
514814494,C1CCC(CC1)C[C@@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)NCCC[C@@H](C(=O)N3CCC[C@H]3C(=O)N2)NC(=O)CCC4=CC=CC=C4)CCCN=C(N)N)CC5=CNC6=CC=CC=C65
514820032,CC1=CC=C(C=C1)C(=O)N(CCCN)[C@@H](C2=NC3=C(C=CC(=C3)Cl)C(=O)N2CC4=CC=CC=C4)C(C)C.CS(=O)(=O)O
515141512,COC1=C(C=CC(=C1)N2C=NC3=C(C2=O)SC(=C3)C4=CC=C(C=C4)Cl)OCCN5CCCC5
515814014,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C=C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C
515815471,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)[O-])C5=NC6=CC=CC=C6N5C)C.[Na+]
515835719,CC[C@H](C)[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)N
515880690,CC1=CC(=NC2=C1C=CC=C2OCC3=C(C=CC(=C3Cl)S(=O)(=O)N4CCC[C@H]4C(=O)NCCCNC(=O)C5=CC=C(C=C5)C(=N)N)Cl)C.CS(=O)(=O)O
516471720,CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)[NH-])C.O.O.O.[Na+]
517875342,C[C@H]1[C@@H]([C@H](C(=O)OC[C@H](C(=O)O1)NC(=O)C2=NC=CC(=C2OCOC(=O)C(C)C)OC)CC3=CC=CC=C3)OC(=O)C(C)C
517885722,CC(=CCC1=C(C=C2C(=C1OC)C=C(CO2)C3=C(C=C(C=C3)O)O)OC)C
518048038,CC(C)(C1=NC(=C(C(=O)N1C)O)C(=O)NCC2=CC=C(C=C2)F)N
518048050,CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F
518062141,CN(C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3C=C2)C(=O)C4=CC5=CC=CC=C5C=C4C(=O)C(C6=CC=CC7=CC=CC=C76)P(=O)(O)O
518973665,CC[C@@H](CO)NCCN[C@@H](CC)CO.C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C(=C2/C=N/N5CCN(CC5)C)O)O)/C.CC1=NC=C(C(=C1O)CO)CO.C1=CN=CC=C1C(=O)NN.C1=CN=C(C=N1)C(=O)N
519002096,C1=CC=C(C(=C1)OC2=C(C(=O)NC=N2)F)Cl
519052029,CCC1([C@H]2[C@@H]1CN(C2)CC3(CC4=CC=CC=C4C3)O)C5=CC(=CC=C5)NS(=O)(=O)C
519052030,CCC1([C@H]2[C@@H]1CN(C2)CC3(CC4=CC=CC=C4C3)O)C5=CC(=CC=C5)NS(=O)(=O)C.CS(=O)(=O)O
519054503,CCCCC(CC)COC(=O)[C@@H]1CCCC[C@@H]1C(=O)OCC(CC)CCCC
519055620,C1=CC(=C(C=C1Cl)Cl)C(=O)NS(=O)(=O)C2=CC=C(S2)Br
519055631,C1=CC(=C(C=C1Cl)Cl)C(=O)[N-]S(=O)(=O)C2=CC=C(S2)Br.[Na+]
519148482,CC1=CN2C(=C(C=C(C2=N1)C(=O)NCC3CCN(CC3)CC(C)C)Cl)N
519187236,C1C(CN1CCCOCCC2=CC3=C(C=C2)SC=C3)O
519187974,C1C(CN1CCCOCCC2=CC3=C(C=C2)SC=C3)O.C(=C\C(=O)O)\C(=O)O
521064346,CC1=C(C=C(C=C1)Cl)C2=NC(=NC(=N2)NC3=CC=C(C=C3)Br)N
521294199,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)OCCCCO
521915753,CC(C)[C@@H](C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)N.O.Cl
524002480,C1[C@H](C2=C(C(=CC=C2)O)C(=O)[C@H]1O)O
524002822,C1[C@H](C2=C(C(=CC=C2)O)C(=O)[C@@H]1O)O
524019258,C1C[C@H]2CC(C[C@@H]1N2C(C3=CC=CC=C3Cl)C4=CC=CC=C4Cl)(C5=NC=CC=N5)O
524047787,C1=CC(=CC=C1C[C@@H](C#N)C2=CC=C(C=C2)O)O
524684524,C=CC1=CC(=CC2=C1OC(=N2)C3=CC(=C(C=C3)O)F)O
524699852,COC1=CC=C(C=C1)C2=NC(=NN2C3=CC=C(C=C3)OC)OCC(F)(F)F
524746121,C1=CC=C(C(=C1)C2=NC(=NN2C3=CC=C(C=C3)C(=O)O)C4=C(C=CC(=C4)O)O)O
524746132,C1=CC=C(C(=C1)C2=NN(C(=N2)C3=C(C=CC(=C3)O)O)C4=CC=C(C=C4)C(=O)O)O
524923884,COC1=CC=CC=C1C2=NC(=NC3=CC=CC=C3)SN2C4=CC=CC=C4OC
524943917,COC1=C(C=CC(=C1)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O[C@H]4[C@@H]([C@H]([C@H](CO4)O)O)O)O.[Cl-]
526183620,CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Ti+4]
526214700,C[C@@H](C=O)[C@H]1CC[C@](O1)(C)C=C
526214711,C[C@H](C=O)[C@H]1CC[C@](O1)(C)C=C
526214722,C[C@H](C=O)[C@@H]1CC[C@](O1)(C)C=C
526214733,C[C@@H](C=O)[C@@H]1CC[C@](O1)(C)C=C
526222479,CCC/C=C\C(=O)CC
527680564,C1CN2CCC1[C@H](C2)NC(=O)C3=CC4=C(C=C3)OCCO4
527680575,C1CN2CCC1[C@H](C2)NC(=O)C3=CC4=C(C=C3)OCCO4.C(=C/C(=O)O)\C(=O)O
527688206,CC(C)CC1=CC=C(C=C1)C(C)C(=O)[O-].O.O.[Na+]
528560932,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)OC)C5=NC6=CC=CC=C6N5C)C
528587704,C1[C@@H]2[C@]1(C(=O)OC2)C3=CC(=CC=C3)F
528594210,COC1=C(C=CC(=C1)CCNC(=O)C(C2=CC=C(C=C2)Cl)O)O
528851312,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)NCCN)F)C(=O)O.Cl
528859043,CN(C)CCC1=CNC2=C1C=C(C=C2)NS(=O)(=O)C3=C(N=C4N3C=CS4)Cl
529488286,CNCCN1C2=C(C=NC3=CC4=C(C=C32)OCO4)C5=CC(=C(C=C5C1=O)OC)OC
529507844,CCN(CC)CCCC(C)NC1=CC(=NC2=C1C=CC(=C2)Cl)/C=C/C3=CC=CC=C3Cl
529511793,CC(=CC[C@H]1O[C@@]1([C@@H]2[C@]3(OC3)CC[C@H]([C@H]2OC)OC(=O)/C=C/C4=CC=C(C=C4)OCCN(C)C)C)C.CC(=CC[C@H]1O[C@@]1([C@@H]2[C@]3(OC3)CC[C@H]([C@H]2OC)OC(=O)/C=C/C4=CC=C(C=C4)OCCN(C)C)C)C.C(=O)(O)C(=O)O
530112573,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[O-])O)O)C.CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[O-])O)O)C.O.O.O.[Ca+2]
531501823,CCCCCCCCCCCCCC1=CC(=CC=C1)S(=O)(=O)O
531501834,CCCCCCCCCCCCCC1=CC=CC=C1S(=O)(=O)O
531506646,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)OCC4=NOC(=N4)C5=CC(=CC=C5)OC
532414361,C[C@@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O
532435680,C[C@H]1[C@H]([C@@H](C=C2[C@@]1(CC3=C(C(=O)OC3=C2)C)C)OC)OC(=O)NC4CC4
532929672,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.C1=CC=C(C=C1)S(=O)(=O)O.O
532951647,CC[C@H](C)[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCNC(=O)COCCOCCNC(=O)CCN3C(=O)C=CC3=O)C(=O)N)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC5=CC=C(C=C5)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC6=CC=CC=C6)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](C)NC(=O)[C@H](CC7=CNC=N7)N
532959630,CCC1=NC2=C(N1CCCCNS(=O)(=O)C)C3=CC=CC=C3N=C2N
533884092,C1C[C@H]2[C@@H](C1)C3=C(C=CC(=C3)O)O[C@H]2C4=CC=C(C=C4)O
533889360,C1=CC=C(C(=C1)COC2=CC=CC(=C2OCC3=CC=CC=C3Cl)[C@@H](C(=O)O)O)Cl
533926000,CCCCC(CC)C(=O)OCC(CC)(CO)COCC(CC)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC
533927569,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)NCC(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](C(C)C)NC(=O)[C@H](CC4=CC=CC=C4)[N+](C)(C)C
533931394,C[C@H](C1=CC=CC(=C1)CC(C)C)C(=O)O
533931689,CC(C1=CC=CC=C1O)C(=O)O
535974915,C[C@@H]1C[C@]2([C@H]3[C@H]4[C@]1([C@@H]5C=C(C(=O)[C@]5(CC(=C4)COC(=O)CC6=CC(=C(C(=C6)I)O)OC)O)C)O[C@](O3)(O2)CC7=CC=CC=C7)C(=C)C
535978600,CCC1(COCN1)CO
536748466,CO[C@@H]1C[C@@H](N(C1)C(=O)NC2=CC=C(C=C2)Cl)C(=O)NC3=C(C=C(C=C3)N4C=CC=CC4=O)F
536981789,COC1=C(C=CC(=C1)/C=C/C(=O)O[C@@H]2C[C@@](C[C@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)O)O)(C(=O)O)O)O
537034223,CC(C)(C1CCN(CC1)CC[C@]2(CN(CCO2)C(=O)CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C4=CC(=C(C=C4)Cl)Cl)C(=O)N
537036149,C1=CC(=NC=C1Cl)N2[C@@H](C3=NC=CN=C3C2=O)O
537049404,C1[C@@H](O[C@@H](O[C@@H]1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO)CSC4=NC(=C(O4)C5=CC=CC=C5)C6=CC=CC=C6
537689933,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OCCO)C)C)C(C)C
537693291,C1=CC=C2C(=C1)C(=O)C(=O)C3=CC=CC=C3N2C(=O)N
537706313,CC[C@@H](C(=O)C1=NOC(=N1)C2=CC=CC=C2)NC(=O)C(CC(=O)N3CCOCC3)CS(=O)(=O)CC(C)C
538368273,CN(C)CCCCNC(=O)/C=C/C1=CC=CC=C1SC2=CC=C(C=C2)Cl
540466646,C(=NN)(N)N.O.OS(=O)(=O)O
540528050,C[C@H](/C=C/[C@@]1([C@](C[C@H](CC1(C)C)O)(C)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
540729086,CC1=C(C=CC(=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O)O[C@H](CCNC)C3=CC=CC=C3
540737299,C[C@@H]1CCN(C[C@@H]1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
540770330,CCC(C)CC(C)CCCCCCCCCCC(C(C)N)O
541503484,C[C@H]1CN(CCN1[C@@H](COC)C2=CC=C(C=C2)C(F)(F)F)C3(CCN(CC3)C(=O)C4=C(N=CN=C4C)C)C.Cl
541523619,CCCCC(CC)CNC(=O)NC1CCCCC1
541547313,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OC3CC(OC3COP(=O)(O)OC4CC(OC4COP(=O)(O)OC5CC(OC5COP(=O)(O)OC6CC(OC6COP(=O)(O)OC7CC(OC7COP(=O)(O)OC8CC(OC8COP(=O)(O)OC9CC(OC9COP(=O)(O)OC1CC(OC1COP(=O)(O)OC1CC(OC1COP(=O)(O)OC1CC(OC1CO)N1C=NC2=C1N=C(NC2=O)N)N1C=NC2=C1N=C(NC2=O)N)N1C=NC2=C1N=C(NC2=O)N)N1C=NC2=C1N=C(NC2=O)N)N1C=NC2=C1N=CN=C2N)N1C=CC(=NC1=O)N)N1C=NC2=C1N=C(NC2=O)N)N1C=NC2=C1N=CN=C2N)N1C=CC(=NC1=O)N)N1C=NC2=C1N=C(NC2=O)N)OP(=O)(O)OCC1C(CC(O1)N1C=CC(=NC1=O)N)OP(=O)(O)OCC1C(CC(O1)N1C=NC2=C1N=C(NC2=O)N)OP(=O)(O)OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=O)(O)OCC1C(CC(O1)N1C=NC2=C1N=C(NC2=O)N)OP(=O)(O)OCC1C(CC(O1)N1C=NC2=C1N=C(NC2=O)N)OP(=O)(O)OCC1C(CC(O1)N1C=NC2=C1N=C(NC2=O)N)OP(=O)(O)OCC1C(CC(O1)N1C=NC2=C1N=C(NC2=O)N)OP(=O)(O)OCC1C(CC(O1)N1C=NC2=C1N=C(NC2=O)N)OP(=O)(O)OCC1C(CC(O1)N1C=NC2=C1N=C(NC2=O)N)OP(=O)(O)OCC1C(CC(O1)N1C=NC2=C1N=C(NC2=O)N)O
541550190,CC1=CC=CC(=C1)/C=N/NC2=NC(=NC(=C2)N3CCOCC3)OCCC4=CC=CC=N4
543681318,CC1=NC=C(C=C1)OC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)/C=C/CNC(=O)COC)C.CC1=NC=C(C=C1)OC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)/C=C/CNC(=O)COC)C.C(C(=O)O)CC(=O)O.C(C(=O)O)CC(=O)O.C(C(=O)O)CC(=O)O
543700681,C1CC1N2C3=C(C=NC=C3)N(C2=O)CC4=NC5=CC=CC=C5N4CCCCO
543730365,CC1(O/C(=C\C(=O)N(CC2=CC=C(C=C2)F)OC)/C(=O)O1)C
543906098,CC1=CC=CC(=C1)C#C[C@@]2(CCC[C@@H]3[C@H]2CCN3C(=O)OC)O
544444908,CC(C)CC[C@@H]1C(=O)C(=C([C@@]1(C(=O)CCC(C)C)O)O)C(=O)CC(C)C
544444942,CC(C)CC[C@@H]1C(=O)C(=C([C@]1(C(=O)CCC(C)C)O)O)C(=O)CC(C)C
544461532,CCCCCCCC/C(=C/CC1=C(C(=O)C(=C(O1)OC)C)C)/C
544707199,C1CCN(CC1)CCC#CC2=CC(=CC=C2)CN3CCOCC3
544714081,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)CCC(=O)N(C)C)C(C)C
545338894,CNS(=O)(=O)CC1=CC2=C(C=C1)NC(=C2CCN(C)C)CC3=CC4=C(C=C3)NC=C4CCN(C)C
545395946,CC(C)(C)C1=CC=C(C=C1)/C=C/C(=O)NC2=CC3=C(C=C2)OCCO3
545399880,CC1=C(C(=C2CCC(OC2=C1C)(C)/C=C/C=C(\C)/C=C/C=C(\C)/CCC=C(C)C)C)O
546098902,CCCCCCCC(=O)NCCC(C)C
546141086,C1CCC(CC1)NC(=O)OC2=CC=CC(=C2)C3=CC(=CC=C3)C(=O)N
547730063,C1CC(OC1)C(=O)N2CCN(CC2)C(=O)C3CCCO3
547757233,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN.Cl
548461821,CCCCCN1C(=C(C2=CC=CC=C21)C(=O)C3=CC=C(C4=CC=CC=C43)C)C
548472680,CC(C)OC1=C(C=CC(=C1)OC)C2=N[C@H]([C@H](N2C(=O)N3CCNC(=O)C3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl
548486595,C1[C@@H]([C@H](CN1CC2=CNC3=C2N=CNC3=O)O)CO
548491505,C1CC(C1)(C2=CC(=C(C=C2)Cl)Cl)C(=O)CSCCCN(CCN)CCN
548774534,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O)N=C(N=C2N)F
548774567,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)Cl)N=C(N=C2N)F
548774578,C1[C@@H]2[C@H]([C@H](O1)[C@@H](O2)N3C=NC4=C3N=C(N=C4N)F)O
548774807,CCCCC(CCOC(=O)C)S
549494395,CS(=O)(=O)OC1=CC=C(C=C1)OCCC2=CC=C(C=C2)C[C@@H](C(=O)O)SCCC3=CC=C(C=C3)O
549505659,CC(C1=CC=CC=C1)NC2=NC=CC(=C2)C3=C(NC(=N3)SC)C4=CC=C(C=C4)F
550368417,C1C(=O)C=C(N2N1C(=O)N(C2=O)C3=CC=CC(=C3)C#N)C(=O)NCC4=CC=CC=C4
550997552,C1=CC(=C(C=C1C2=CC3=C(C=C(C=C3)O)C(=C2)C#N)F)O
550999752,C1CN2CCC1[C@H](C2)NC(=O)C3=CC4=C(S3)C(=CC=C4)Cl
551936175,C1CCC(CC1)C[C@H](C(=O)N[C@H](CCC(=O)O)C(=O)NCC(=O)O)N
551942417,CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)N=C(N)N.O
552272374,COC1=C(C=CC(=C1)/C=C\C(=O)NCCC2=CC(=C(C=C2)O)O)O
552292087,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC[C@]2(CC[C@]3(CCC(=O)N3)CN2)C4=CC=CC=C4
552292587,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC[C@]2(CC[C@@]3(CN2)C(=O)NC(=O)N3)C4=CC=CC=C4
552299420,C(CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)O
552302360,C[C@@H](C/C=C/C1=CC(=CN=C1)OC)NC
552325732,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CC=CC=C4)N
552830510,CC[C@H](/C=C/C=C\C[C@H](/C=C/C=C/C=C\[C@H](CCCC(=O)O)O)O)O
552884227,C1=CC(=C(C=C1OC2=CC(=CC(=C2)Cl)Cl)Cl)Cl
553681564,CN(CC1=CC=CC=C1)CC2=CC=C(C=C2)C3=CC4=CC(=C(C=C4OC3=O)OC)OC
554403086,C1=CC=C2C(=C1)C(=CN2S(=O)(=O)C3=C(N=C4N3C=CS4)Cl)CCN.Cl
554403495,C1=CC=C2C(=C1)C(=CN2S(=O)(=O)C3=C(N=C4N3C=CS4)Cl)CCN
554432198,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O.CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O.CCO.O.O
556813128,CCC1=C(C=C2CC[C@@H]3[C@@H](C2=C1)CC[C@]4([C@H]3CC[C@@H]4OS(=O)(=O)N)C)OS(=O)(=O)N
556835304,C[C@@H]1CC[C@H](N1CCCOC2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)N4CCOCC4)C.C(=O)(C(F)(F)F)O
558447260,C1C[C@@H](C2=C(C1)C=CC=N2)N(CCCCN)CC3=NC4=CC=CC=C4N3
560083423,CCCCC1CCN(CC1)CCCN2C(=O)COC3=C2C=CC(=C3)F
560095876,CCCC(=O)CCSC
560111913,CC(C)N1C(=O)C=CC(=N1)C2=CN=C(N=C2C3=CC=CC=C3)N
560113271,CC(C)N1C(=O)C=CC(=N1)C2=C(N=C(NC2=O)N)C3=CC=CC=C3
560121520,CC1=C(N(N=C1C)C)/C(=C(\C#N)/C2=CC=C(C=C2)C(C)(C)C)/OC(=O)C(C)(C)C
